7535,2011/11/15,4,0,11,13,0,2,1,3,0.54,0.5152,0.6,0.2239,153
7471,2011/11/12,4,0,11,21,0,6,0,1,0.42,0.4242,0.47,0.2836,122
4382,2011/7/6,3,0,7,11,0,3,1,2,0.72,0.697,0.74,0,127
509,2011/1/23,1,0,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642,2
741,2011/2/3,1,0,2,6,0,4,1,1,0.16,0.1364,0.43,0.3582,39
1078,2011/2/17,1,0,2,15,0,4,1,1,0.6,0.6061,0.28,0.2537,106
1561,2011/3/10,1,0,3,11,0,4,1,3,0.4,0.4091,0,0.2537,11
4802,2011/7/23,3,0,7,23,0,6,0,1,0.8,0.7727,0.59,0.1045,104
6464,2011/10/1,4,0,10,21,0,6,0,3,0.36,0.3636,0.87,0.1045,56
6404,2011/9/29,4,0,9,9,0,4,1,1,0.62,0.5909,0.78,0.2537,225
2757,2011/4/29,2,0,4,18,0,5,1,1,0.52,0.5,0.48,0.3582,439
3469,2011/5/29,2,0,5,10,0,0,0,2,0.66,0.6061,0.83,0.2239,251
5371,2011/8/16,3,0,8,16,0,2,1,1,0.8,0.7121,0.41,0.2239,303
5932,2011/9/9,3,0,9,16,0,5,1,1,0.74,0.697,0.66,0.1343,285
5827,2011/9/5,3,0,9,5,1,1,0,2,0.66,0.6212,0.74,0.1642,6
5001,2011/8/1,3,0,8,6,0,1,1,1,0.66,0.6061,0.83,0.0896,100
7359,2011/11/8,4,0,11,5,0,2,1,1,0.3,0.3182,0.87,0.0896,18
7969,2011/12/3,4,0,12,16,0,6,0,1,0.38,0.3939,0.46,0,305
5488,2011/8/21,3,0,8,13,0,0,0,1,0.8,0.7727,0.59,0.4179,310
3631,2011/6/5,2,0,6,4,0,0,0,2,0.62,0.6061,0.65,0.1642,12
8016,2011/12/5,4,0,12,15,0,1,1,2,0.46,0.4545,0.72,0.0896,148
3500,2011/5/30,2,0,5,17,1,1,0,1,0.86,0.7879,0.41,0.2239,304
7616,2011/11/18,4,0,11,22,0,5,1,1,0.26,0.2727,0.52,0.1045,97
1695,2011/3/16,1,0,3,6,0,3,1,2,0.3,0.3182,0.93,0.1045,31
2287,2011/4/10,2,0,4,3,0,0,0,2,0.38,0.3939,0.87,0.1343,16
4287,2011/7/2,3,0,7,12,0,6,0,1,0.82,0.7121,0.3,0.1343,374
3490,2011/5/30,2,0,5,7,1,1,0,2,0.64,0.5606,0.94,0,31
6441,2011/9/30,4,0,9,22,0,5,1,1,0.52,0.5,0.55,0.3284,159
5483,2011/8/21,3,0,8,8,0,0,0,1,0.7,0.6667,0.79,0.2239,92
5367,2011/8/16,3,0,8,12,0,2,1,1,0.76,0.6818,0.48,0.3284,162
2095,2011/4/2,2,0,4,3,0,6,0,1,0.24,0.2424,0.7,0.1642,9
4567,2011/7/14,3,0,7,4,0,4,1,1,0.62,0.6212,0.53,0.2537,6
3998,2011/6/20,2,0,6,11,0,1,1,2,0.6,0.5758,0.78,0.1045,94
5426,2011/8/18,3,0,8,23,0,4,1,2,0.7,0.6667,0.74,0.1343,114
4913,2011/7/28,3,0,7,14,0,4,1,2,0.84,0.7879,0.49,0.2537,138
5255,2011/8/11,3,0,8,20,0,4,1,1,0.72,0.6515,0.37,0.1343,288
1481,2011/3/7,1,0,3,0,0,1,1,3,0.2,0.1818,1,0.3284,4
5833,2011/9/5,3,0,9,11,1,1,0,2,0.7,0.6667,0.74,0.1642,308
1324,2011/2/28,1,0,2,10,0,1,1,2,0.52,0.5,0.72,0.4925,92
7386,2011/11/9,4,0,11,8,0,3,1,1,0.32,0.3485,0.93,0,456
6731,2011/10/13,4,0,10,0,0,4,1,2,0.54,0.5152,0.94,0.1343,15
6544,2011/10/5,4,0,10,5,0,3,1,1,0.44,0.4394,0.82,0.1343,32
7212,2011/11/2,4,0,11,2,0,3,1,1,0.3,0.3333,0.87,0,2
433,2011/1/20,1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0,5
7092,2011/10/28,4,0,10,2,0,5,1,1,0.32,0.303,0.66,0.2836,4
2172,2011/4/5,2,0,4,8,0,2,1,3,0.38,0.3939,0.87,0.5821,157
3125,2011/5/15,2,0,5,2,0,0,0,2,0.52,0.5,1,0.1343,50
1947,2011/3/26,2,0,3,21,0,6,0,2,0.26,0.2576,0.44,0.194,51
4573,2011/7/14,3,0,7,10,0,4,1,1,0.7,0.6364,0.42,0.2537,127
4297,2011/7/2,3,0,7,22,0,6,0,1,0.72,0.6667,0.51,0.1642,201
2613,2011/4/23,2,0,4,18,0,6,0,1,0.58,0.5455,0.78,0.194,376
2189,2011/4/6,2,0,4,1,0,3,1,1,0.26,0.2727,0.6,0.1343,2
3818,2011/6/12,2,0,6,23,0,0,0,1,0.64,0.5909,0.78,0.194,107
4788,2011/7/23,3,0,7,9,0,6,0,1,0.84,0.7879,0.49,0.1642,132
5572,2011/8/25,3,0,8,1,0,4,1,1,0.68,0.6364,0.69,0.3881,15
6711,2011/10/12,4,0,10,4,0,3,1,3,0.54,0.5152,0.94,0.3881,7
3038,2011/5/11,2,0,5,11,0,3,1,1,0.56,0.5303,0.64,0.0896,141
661,2011/1/30,1,0,1,20,0,0,0,2,0.26,0.2727,0.65,0.1045,33
631,2011/1/29,1,0,1,13,0,6,0,2,0.22,0.2273,0.55,0.1642,65
4629,2011/7/16,3,0,7,18,0,6,0,1,0.76,0.6818,0.45,0.2836,428
5417,2011/8/18,3,0,8,14,0,4,1,1,0.82,0.7576,0.46,0.3284,182
4200,2011/6/28,3,0,6,21,0,2,1,1,0.74,0.697,0.66,0.2836,195
2842,2011/5/3,2,0,5,7,0,2,1,2,0.54,0.5152,0.88,0.2239,265
1313,2011/2/27,1,0,2,21,0,0,0,1,0.38,0.3939,0.62,0.1642,69
3539,2011/6/1,2,0,6,8,0,3,1,2,0.72,0.697,0.79,0.194,454
1518,2011/3/8,1,0,3,14,0,2,1,2,0.38,0.3939,0.2,0,72
487,2011/1/22,1,0,1,8,0,6,0,1,0.02,0,0.44,0.3284,27
8353,2011/12/19,4,0,12,16,0,1,1,1,0.4,0.4091,0.4,0.2537,208
7683,2011/11/21,4,0,11,17,0,1,1,3,0.42,0.4242,0.94,0.2985,210
155,2011/1/7,1,0,1,17,0,5,1,2,0.2,0.2576,0.37,0,187
6461,2011/10/1,4,0,10,18,0,6,0,3,0.38,0.3939,0.87,0.2239,140
5044,2011/8/3,3,0,8,1,0,3,1,2,0.78,0.7121,0.52,0.1642,16
6691,2011/10/11,4,0,10,8,0,2,1,2,0.56,0.5303,0.83,0.1045,406
1538,2011/3/9,1,0,3,10,0,3,1,2,0.3,0.2879,0.75,0.2537,57
3369,2011/5/25,2,0,5,6,0,3,1,1,0.56,0.5303,0.94,0.0896,117
3593,2011/6/3,2,0,6,14,0,5,1,1,0.7,0.6364,0.28,0.2836,240
7559,2011/11/16,4,0,11,13,0,3,1,3,0.46,0.4545,0.94,0.1343,58
2571,2011/4/22,2,0,4,0,0,5,1,1,0.36,0.3485,0.62,0.194,33
8579,2011/12/29,1,0,12,5,0,4,1,1,0.2,0.2273,0.55,0.1045,10
5239,2011/8/11,3,0,8,4,0,4,1,1,0.64,0.6212,0.57,0.1642,5
6662,2011/10/10,4,0,10,3,1,1,0,1,0.46,0.4545,0.88,0,11
1990,2011/3/28,2,0,3,18,0,1,1,1,0.32,0.303,0.21,0.2836,241
1001,2011/2/14,1,0,2,8,0,1,1,1,0.38,0.3939,0.4,0.4627,256
258,2011/1/12,1,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,1
3009,2011/5/10,2,0,5,6,0,2,1,1,0.42,0.4242,0.67,0.1343,112
4343,2011/7/4,3,0,7,20,1,1,0,2,0.76,0.697,0.55,0.1045,386
2206,2011/4/6,2,0,4,18,0,3,1,1,0.52,0.5,0.29,0.3582,325
3034,2011/5/11,2,0,5,7,0,3,1,1,0.48,0.4697,0.72,0.194,318
7553,2011/11/16,4,0,11,7,0,3,1,3,0.46,0.4545,0.94,0,137
890,2011/2/9,1,0,2,13,0,3,1,1,0.18,0.1667,0.4,0.2537,69
2036,2011/3/30,2,0,3,16,0,3,1,3,0.28,0.2727,0.87,0.2537,36
2751,2011/4/29,2,0,4,12,0,5,1,1,0.56,0.5303,0.37,0.2836,223
1579,2011/3/11,1,0,3,6,0,5,1,1,0.26,0.2424,0.81,0.2836,32
3761,2011/6/10,2,0,6,14,0,5,1,1,0.86,0.7727,0.39,0,165
4537,2011/7/12,3,0,7,22,0,2,1,1,0.8,0.7273,0.46,0.1343,194
6845,2011/10/17,4,0,10,18,0,1,1,1,0.56,0.5303,0.6,0,518
3784,2011/6/11,2,0,6,13,0,6,0,1,0.8,0.7576,0.55,0.194,387
2903,2011/5/5,2,0,5,20,0,4,1,1,0.5,0.4848,0.34,0.1642,258
2654,2011/4/25,2,0,4,11,0,1,1,1,0.64,0.6061,0.73,0.2239,147
7038,2011/10/25,4,0,10,20,0,2,1,1,0.46,0.4545,0.67,0.1045,248
6703,2011/10/11,4,0,10,20,0,2,1,2,0.58,0.5455,0.83,0.2239,234
332,2011/1/15,1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0,10
6438,2011/9/30,4,0,9,19,0,5,1,1,0.54,0.5152,0.52,0.2836,374
2620,2011/4/24,2,0,4,1,0,0,0,1,0.5,0.4848,0.88,0.194,54
5393,2011/8/17,3,0,8,14,0,3,1,1,0.82,0.7273,0.36,0.1642,192
877,2011/2/8,1,0,2,23,0,2,1,1,0.12,0.1061,0.33,0.3284,12
5406,2011/8/18,3,0,8,3,0,4,1,1,0.66,0.6212,0.69,0.2836,6
8289,2011/12/17,4,0,12,0,0,6,0,1,0.3,0.2879,0.49,0.2836,62
3078,2011/5/13,2,0,5,3,0,5,1,2,0.5,0.4848,0.88,0.1343,4
4070,2011/6/23,3,0,6,11,0,4,1,3,0.76,0.7273,0.66,0.2537,136
6254,2011/9/23,4,0,9,3,0,5,1,2,0.6,0.5,1,0,8
2985,2011/5/9,2,0,5,6,0,1,1,1,0.44,0.4394,0.72,0.2537,89
635,2011/1/29,1,0,1,17,0,6,0,1,0.24,0.2879,0.6,0,91
6658,2011/10/9,4,0,10,23,0,0,0,1,0.5,0.4848,0.88,0.1045,123
4162,2011/6/27,3,0,6,7,0,1,1,2,0.64,0.6061,0.73,0.2239,261
5334,2011/8/15,3,0,8,3,0,1,1,1,0.6,0.5606,0.83,0.194,7
5920,2011/9/9,3,0,9,4,0,5,1,3,0.62,0.5455,0.94,0.1642,3
125,2011/1/6,1,0,1,10,0,4,1,1,0.2,0.2576,0.47,0,45
939,2011/2/11,1,0,2,17,0,5,1,1,0.3,0.3333,0.24,0,211
1550,2011/3/9,1,0,3,22,0,3,1,3,0.32,0.3182,0.93,0.1642,21
654,2011/1/30,1,0,1,13,0,0,0,1,0.28,0.2879,0.61,0.1045,84
2872,2011/5/4,2,0,5,13,0,3,1,2,0.46,0.4545,0.59,0.4478,143
6014,2011/9/13,3,0,9,3,0,2,1,1,0.58,0.5455,0.83,0,4
7473,2011/11/12,4,0,11,23,0,6,0,1,0.4,0.4091,0.58,0.1642,101
7034,2011/10/25,4,0,10,16,0,2,1,1,0.56,0.5303,0.37,0.194,285
4596,2011/7/15,3,0,7,9,0,5,1,1,0.68,0.6364,0.54,0.194,207
4387,2011/7/6,3,0,7,16,0,3,1,1,0.76,0.7273,0.7,0.2537,275
5385,2011/8/17,3,0,8,6,0,3,1,1,0.62,0.5909,0.78,0,105
3841,2011/6/13,2,0,6,22,0,1,1,1,0.62,0.6212,0.46,0.2239,134
6728,2011/10/12,4,0,10,21,0,3,1,3,0.54,0.5152,1,0.1045,83
5085,2011/8/4,3,0,8,18,0,4,1,1,0.7,0.6667,0.74,0.2985,523
3923,2011/6/17,2,0,6,8,0,5,1,2,0.6,0.5606,0.83,0,454
3294,2011/5/22,2,0,5,3,0,0,0,1,0.5,0.4848,1,0.1045,33
7554,2011/11/16,4,0,11,8,0,3,1,3,0.46,0.4545,0.94,0,232
5809,2011/9/4,3,0,9,11,0,0,0,1,0.74,0.697,0.7,0.1642,337
2053,2011/3/31,2,0,3,9,0,4,1,3,0.26,0.2424,0.93,0.2537,132
8539,2011/12/27,1,0,12,12,0,2,1,3,0.3,0.3182,0.81,0.0896,24
6090,2011/9/16,3,0,9,7,0,5,1,1,0.4,0.4091,0.71,0.2836,299
4495,2011/7/11,3,0,7,4,0,1,1,1,0.66,0.6212,0.74,0.2239,4
4883,2011/7/27,3,0,7,8,0,3,1,1,0.74,0.6667,0.42,0.2537,433
5540,2011/8/23,3,0,8,17,0,2,1,1,0.72,0.6515,0.34,0.2239,472
6607,2011/10/7,4,0,10,20,0,5,1,1,0.54,0.5152,0.49,0,197
1107,2011/2/18,1,0,2,20,0,5,1,1,0.6,0.6212,0.31,0.194,124
6235,2011/9/22,3,0,9,8,0,4,1,2,0.6,0.5,1,0.1642,415
7528,2011/11/15,4,0,11,6,0,2,1,2,0.56,0.5303,0.64,0.0896,108
3778,2011/6/11,2,0,6,7,0,6,0,1,0.72,0.6667,0.58,0.194,68
4948,2011/7/30,3,0,7,1,0,6,0,1,0.76,0.697,0.55,0.0896,90
3565,2011/6/2,2,0,6,10,0,4,1,1,0.72,0.6515,0.28,0.4925,139
2351,2011/4/12,2,0,4,20,0,2,1,2,0.42,0.4242,0.82,0.2836,103
6902,2011/10/20,4,0,10,4,0,4,1,1,0.5,0.4848,0.82,0.4627,8
5194,2011/8/9,3,0,8,7,0,2,1,1,0.72,0.697,0.74,0.1045,343
1053,2011/2/16,1,0,2,14,0,3,1,1,0.46,0.4545,0.28,0.4179,82
4811,2011/7/24,3,0,7,8,0,0,0,1,0.82,0.7879,0.56,0.2836,104
762,2011/2/4,1,0,2,3,0,5,1,2,0.14,0.1667,0.63,0.1045,1
2749,2011/4/29,2,0,4,10,0,5,1,1,0.56,0.5303,0.4,0.2836,156
2649,2011/4/25,2,0,4,6,0,1,1,2,0.5,0.4848,1,0,66
4682,2011/7/18,3,0,7,23,0,1,1,1,0.74,0.697,0.66,0.1642,91
8447,2011/12/23,1,0,12,14,0,5,1,1,0.4,0.4091,0.54,0.4179,200
7241,2011/11/3,4,0,11,7,0,4,1,2,0.32,0.3333,0.81,0.0896,292
2709,2011/4/27,2,0,4,18,0,3,1,3,0.66,0.6061,0.83,0.3881,412
6937,2011/10/21,4,0,10,15,0,5,1,1,0.5,0.4848,0.45,0.2836,235
5206,2011/8/9,3,0,8,19,0,2,1,1,0.8,0.7424,0.49,0.1045,371
3280,2011/5/21,2,0,5,13,0,6,0,1,0.7,0.6364,0.45,0,462
5499,2011/8/22,3,0,8,0,0,1,1,1,0.68,0.6364,0.79,0.1642,40
843,2011/2/7,1,0,2,13,0,1,1,2,0.36,0.3636,0.57,0.0896,64
5623,2011/8/27,3,0,8,4,0,6,0,2,0.7,0.6667,0.84,0.2239,4
1444,2011/3/5,1,0,3,10,0,6,0,2,0.34,0.3333,0.93,0.194,103
5419,2011/8/18,3,0,8,16,0,4,1,1,0.8,0.7273,0.46,0.3582,245
1112,2011/2/19,1,0,2,1,0,6,0,1,0.46,0.4545,0.14,0.4179,31
6245,2011/9/22,3,0,9,18,0,4,1,2,0.64,0.5758,0.83,0.1045,551
2834,2011/5/2,2,0,5,23,0,1,1,2,0.56,0.5303,0.83,0.194,64
6070,2011/9/15,3,0,9,11,0,4,1,2,0.68,0.6364,0.65,0.1343,159
7769,2011/11/25,4,0,11,7,0,5,1,1,0.26,0.303,0.81,0,35
2565,2011/4/21,2,0,4,18,0,4,1,1,0.5,0.4848,0.25,0.2836,452
4210,2011/6/29,3,0,6,7,0,3,1,1,0.7,0.6515,0.54,0.2239,336
424,2011/1/19,1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,104
585,2011/1/26,1,0,1,15,0,3,1,3,0.22,0.1818,0.93,0.4627,43
2913,2011/5/6,2,0,5,6,0,5,1,1,0.36,0.3636,0.81,0.0896,82
4003,2011/6/20,2,0,6,16,0,1,1,1,0.7,0.6515,0.58,0.1642,299
1176,2011/2/21,1,0,2,18,1,1,0,2,0.24,0.2121,0.87,0.3582,66
3162,2011/5/16,2,0,5,15,0,1,1,1,0.72,0.6667,0.51,0,165
3086,2011/5/13,2,0,5,11,0,5,1,2,0.52,0.5,0.83,0.1642,146
8080,2011/12/8,4,0,12,7,0,4,1,1,0.22,0.2121,0.6,0.2239,244
7074,2011/10/27,4,0,10,8,0,4,1,3,0.48,0.4697,0.88,0.194,316
249,2011/1/11,1,0,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,136
4219,2011/6/29,3,0,6,16,0,3,1,1,0.82,0.7121,0.3,0.4179,328
2430,2011/4/16,2,0,4,3,0,6,0,2,0.36,0.3485,0.87,0.1642,14
4331,2011/7/4,3,0,7,8,1,1,0,1,0.7,0.6667,0.74,0.1045,86
7997,2011/12/4,4,0,12,20,0,0,0,1,0.36,0.3485,0.76,0.1343,124
6994,2011/10/24,4,0,10,0,0,1,1,1,0.42,0.4242,0.77,0,32
5532,2011/8/23,3,0,8,9,0,2,1,2,0.66,0.6212,0.44,0,225
2054,2011/3/31,2,0,3,10,0,4,1,3,0.26,0.2424,0.93,0.2537,69
4685,2011/7/19,3,0,7,2,0,2,1,1,0.72,0.6818,0.7,0.1642,13
5632,2011/8/27,3,0,8,13,0,6,0,3,0.66,0.6061,0.83,0.3881,43
5042,2011/8/2,3,0,8,23,0,2,1,2,0.8,0.7424,0.49,0.1642,132
5552,2011/8/24,3,0,8,5,0,3,1,1,0.56,0.5303,0.73,0.1045,27
8316,2011/12/18,4,0,12,3,0,0,0,1,0.22,0.2121,0.55,0.2239,18
2416,2011/4/15,2,0,4,13,1,5,0,1,0.54,0.5152,0.52,0.2537,180
7761,2011/11/24,4,0,11,23,1,4,0,1,0.34,0.3485,0.76,0.1045,21
7477,2011/11/13,4,0,11,3,0,0,0,2,0.36,0.3485,0.62,0.1343,28
6308,2011/9/25,4,0,9,9,0,0,0,2,0.64,0.5758,0.83,0,155
1027,2011/2/15,1,0,2,11,0,2,1,1,0.26,0.2424,0.25,0.2537,57
4742,2011/7/21,3,0,7,11,0,4,1,2,0.86,0.8939,0.63,0.2985,106
4242,2011/6/30,3,0,6,15,0,4,1,1,0.78,0.6667,0.25,0.2537,240
4260,2011/7/1,3,0,7,9,0,5,1,1,0.74,0.6515,0.35,0.1642,260
6228,2011/9/22,3,0,9,1,0,4,1,2,0.6,0.5152,0.94,0.0896,11
4388,2011/7/6,3,0,7,17,0,3,1,1,0.78,0.7424,0.59,0.2239,596
3248,2011/5/20,2,0,5,5,0,5,1,1,0.44,0.4394,0.94,0.1045,28
1216,2011/2/23,1,0,2,17,0,3,1,1,0.34,0.3485,0.25,0.0896,222
6567,2011/10/6,4,0,10,4,0,4,1,1,0.44,0.4394,0.62,0.2836,5
5767,2011/9/2,3,0,9,17,0,5,1,2,0.68,0.6364,0.65,0.1642,455
410,2011/1/19,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,7
3354,2011/5/24,2,0,5,15,0,2,1,3,0.74,0.6818,0.55,0.4179,188
1605,2011/3/12,1,0,3,8,0,6,0,1,0.26,0.2576,0.65,0.1642,53
1304,2011/2/27,1,0,2,12,0,0,0,1,0.4,0.4091,0.54,0.0896,193
5823,2011/9/5,3,0,9,1,1,1,0,2,0.68,0.6364,0.79,0.1045,54
5812,2011/9/4,3,0,9,14,0,0,0,1,0.78,0.7576,0.66,0.3284,361
1604,2011/3/12,1,0,3,7,0,6,0,1,0.24,0.2273,0.7,0.194,23
354,2011/1/16,1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,2
343,2011/1/15,1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,84
275,2011/1/12,1,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,57
7864,2011/11/29,4,0,11,7,0,2,1,1,0.52,0.5,0.77,0.2239,342
3805,2011/6/12,2,0,6,10,0,0,0,1,0.76,0.7121,0.58,0.0896,311
6560,2011/10/5,4,0,10,21,0,3,1,1,0.5,0.4848,0.82,0.1045,201
2052,2011/3/31,2,0,3,8,0,4,1,2,0.24,0.2273,1,0.2537,192
6872,2011/10/18,4,0,10,21,0,2,1,2,0.54,0.5152,0.68,0.1343,206
4783,2011/7/23,3,0,7,4,0,6,0,1,0.76,0.7273,0.66,0.1045,9
7763,2011/11/25,4,0,11,1,0,5,1,1,0.34,0.3636,0.76,0,14
2445,2011/4/16,2,0,4,18,0,6,0,2,0.5,0.4848,0.94,0.3881,38
6533,2011/10/4,4,0,10,18,0,2,1,1,0.54,0.5152,0.64,0.2836,524
5474,2011/8/20,3,0,8,23,0,6,0,1,0.7,0.6667,0.74,0.1343,157
6493,2011/10/3,4,0,10,2,0,1,1,1,0.36,0.3636,0.76,0.1045,4
6110,2011/9/17,3,0,9,3,0,6,0,1,0.46,0.4545,0.72,0.1343,28
2640,2011/4/24,2,0,4,21,0,0,0,3,0.54,0.5152,0.94,0.1642,61
3428,2011/5/27,2,0,5,17,0,5,1,1,0.74,0.6818,0.58,0.3881,491
6381,2011/9/28,4,0,9,10,0,3,1,2,0.62,0.5455,0.94,0,129
2032,2011/3/30,2,0,3,12,0,3,1,2,0.34,0.3333,0.46,0.1642,80
2738,2011/4/28,2,0,4,23,0,4,1,1,0.54,0.5152,0.39,0.0896,110
148,2011/1/7,1,0,1,10,0,5,1,1,0.22,0.197,0.37,0.3284,63
2041,2011/3/30,2,0,3,21,0,3,1,2,0.24,0.2273,0.93,0.2537,27
6642,2011/10/9,4,0,10,7,0,0,0,1,0.44,0.4394,0.86,0,44
3262,2011/5/20,2,0,5,19,0,5,1,1,0.58,0.5455,0.64,0.0896,302
5892,2011/9/7,3,0,9,23,0,3,1,3,0.62,0.5455,0.94,0.194,24
1979,2011/3/28,2,0,3,7,0,1,1,1,0.2,0.1818,0.32,0.3284,110
2035,2011/3/30,2,0,3,15,0,3,1,3,0.28,0.2576,0.81,0.2985,70
7248,2011/11/3,4,0,11,14,0,4,1,1,0.52,0.5,0.52,0.1642,152
127,2011/1/6,1,0,1,12,0,4,1,1,0.26,0.2879,0.35,0,84
7132,2011/10/29,4,0,10,18,0,6,0,3,0.22,0.197,0.93,0.3284,43
251,2011/1/11,1,0,1,19,0,2,1,3,0.16,0.2273,0.93,0,51
3466,2011/5/29,2,0,5,7,0,0,0,2,0.62,0.5606,0.88,0.2537,30
2590,2011/4/22,2,0,4,19,0,5,1,3,0.32,0.303,0.93,0.2239,55
6209,2011/9/21,3,0,9,6,0,3,1,2,0.54,0.5152,1,0.194,117
8131,2011/12/10,4,0,12,10,0,6,0,1,0.32,0.303,0.57,0.2537,192
6325,2011/9/26,4,0,9,2,0,1,1,2,0.62,0.5606,0.88,0.1045,8
7474,2011/11/13,4,0,11,0,0,0,0,2,0.4,0.4091,0.58,0.194,73
3831,2011/6/13,2,0,6,12,0,1,1,1,0.66,0.6212,0.41,0.2836,196
4623,2011/7/16,3,0,7,12,0,6,0,1,0.76,0.6818,0.43,0.2836,463
6170,2011/9/19,3,0,9,15,0,1,1,2,0.6,0.6061,0.6,0.2239,187
230,2011/1/10,1,0,1,20,0,1,1,1,0.16,0.1667,0.5,0.1642,74
7255,2011/11/3,4,0,11,21,0,4,1,1,0.4,0.4091,0.76,0.1343,144
5146,2011/8/7,3,0,8,7,0,0,0,1,0.7,0.6667,0.84,0.194,39
307,2011/1/14,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0,17
5565,2011/8/24,3,0,8,18,0,3,1,1,0.74,0.6818,0.55,0.2985,621
4390,2011/7/6,3,0,7,19,0,3,1,1,0.74,0.697,0.7,0.2239,394
1262,2011/2/25,1,0,2,17,0,5,1,1,0.32,0.2727,0.49,0.7463,189
665,2011/1/31,1,0,1,0,0,1,1,2,0.24,0.2273,0.65,0.2239,7
1033,2011/2/15,1,0,2,17,0,2,1,1,0.32,0.303,0.22,0.2239,206
4772,2011/7/22,3,0,7,17,0,5,1,1,0.88,0.8485,0.47,0.1045,306
4741,2011/7/21,3,0,7,10,0,4,1,2,0.82,0.8636,0.71,0.2239,78
7186,2011/11/1,4,0,11,0,0,2,1,2,0.36,0.3485,0.87,0.1642,21
7892,2011/11/30,4,0,11,11,0,3,1,1,0.38,0.3939,0.54,0.2985,122
6466,2011/10/1,4,0,10,23,0,6,0,3,0.36,0.3485,0.93,0.2239,65
6320,2011/9/25,4,0,9,21,0,0,0,1,0.62,0.5455,0.94,0.0896,137
8174,2011/12/12,4,0,12,5,0,1,1,1,0.16,0.2273,0.8,0,21
474,2011/1/21,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,120
5428,2011/8/19,3,0,8,1,0,5,1,3,0.64,0.5758,0.89,0,20
3350,2011/5/24,2,0,5,11,0,2,1,1,0.74,0.6667,0.51,0.2239,175
