3210,2011/5/18,2,0,5,15,0,3,1,1,0.6,0.5758,0.78,0.2537,167
1410,2011/3/4,1,0,3,0,0,5,1,2,0.2,0.197,0.55,0.194,12
1961,2011/3/27,2,0,3,12,0,0,0,2,0.26,0.2576,0.44,0.2239,163
6234,2011/9/22,3,0,9,7,0,4,1,2,0.6,0.5,1,0.1045,311
5120,2011/8/6,3,0,8,5,0,6,0,1,0.64,0.5758,0.89,0.0896,6
3184,2011/5/17,2,0,5,13,0,2,1,2,0.56,0.5303,0.88,0.3284,172
2928,2011/5/6,2,0,5,21,0,5,1,1,0.48,0.4697,0.67,0.1343,152
5588,2011/8/25,3,0,8,17,0,4,1,1,0.72,0.7121,0.84,0,312
891,2011/2/9,1,0,2,14,0,3,1,1,0.2,0.1818,0.34,0.2985,58
178,2011/1/8,1,0,1,16,0,6,0,1,0.18,0.1364,0.29,0.4478,76
5380,2011/8/17,3,0,8,1,0,3,1,1,0.64,0.6061,0.73,0.1642,14
361,2011/1/16,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,104
7571,2011/11/17,4,0,11,1,0,4,1,2,0.42,0.4242,0.82,0.1642,5
1463,2011/3/6,1,0,3,6,0,0,0,2,0.42,0.4242,0.94,0.3582,2
7192,2011/11/1,4,0,11,6,0,2,1,1,0.32,0.3182,0.81,0.194,93
7994,2011/12/4,4,0,12,17,0,0,0,1,0.38,0.3939,0.76,0.1343,245
7163,2011/10/31,4,0,10,1,0,1,1,1,0.26,0.303,0.81,0,13
2481,2011/4/18,2,0,4,6,0,1,1,1,0.4,0.4091,0.82,0,54
2016,2011/3/29,2,0,3,20,0,2,1,1,0.36,0.3636,0.21,0.0896,132
4025,2011/6/21,3,0,6,14,0,2,1,1,0.76,0.7121,0.62,0.2239,152
2861,2011/5/4,2,0,5,2,0,3,1,3,0.5,0.4848,0.82,0.2836,4
4378,2011/7/6,3,0,7,7,0,3,1,2,0.72,0.697,0.79,0,312
420,2011/1/19,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,70
3444,2011/5/28,2,0,5,9,0,6,0,1,0.64,0.6061,0.73,0.2537,177
2043,2011/3/30,2,0,3,23,0,3,1,3,0.24,0.2121,0.93,0.2836,12
821,2011/2/6,1,0,2,15,0,0,0,1,0.34,0.3485,0.46,0.0896,182
6969,2011/10/22,4,0,10,23,0,6,0,1,0.38,0.3939,0.82,0,108
460,2011/1/21,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,1
1434,2011/3/5,1,0,3,0,0,6,0,2,0.28,0.2879,0.81,0.1045,19
3968,2011/6/19,2,0,6,5,0,0,0,2,0.66,0.6061,0.78,0,19
5245,2011/8/11,3,0,8,10,0,4,1,1,0.74,0.6515,0.37,0.2537,132
7044,2011/10/26,4,0,10,2,0,3,1,1,0.44,0.4394,0.67,0.1642,3
7176,2011/10/31,4,0,10,14,0,1,1,2,0.44,0.4394,0.47,0.2239,141
6532,2011/10/4,4,0,10,17,0,2,1,1,0.56,0.5303,0.6,0.3881,585
3771,2011/6/11,2,0,6,0,0,6,0,1,0.7,0.6667,0.79,0.1343,117
4261,2011/7/1,3,0,7,10,0,5,1,1,0.76,0.6667,0.33,0.1642,170
3982,2011/6/19,2,0,6,19,0,0,0,1,0.72,0.6818,0.62,0.1343,311
2788,2011/5/1,2,0,5,1,0,0,0,1,0.42,0.4242,0.69,0.1045,59
683,2011/1/31,1,0,1,18,0,1,1,2,0.16,0.1515,0.55,0.2239,156
5899,2011/9/8,3,0,9,7,0,4,1,3,0.62,0.5455,0.94,0.1045,179
4860,2011/7/26,3,0,7,9,0,2,1,1,0.76,0.6818,0.4,0.2239,187
3783,2011/6/11,2,0,6,12,0,6,0,1,0.8,0.7576,0.55,0.2239,347
5452,2011/8/20,3,0,8,1,0,6,0,1,0.62,0.5758,0.83,0,47
1933,2011/3/26,2,0,3,7,0,6,0,1,0.2,0.197,0.51,0.194,41
1815,2011/3/21,2,0,3,8,0,1,1,2,0.3,0.2727,0.87,0.4179,98
7698,2011/11/22,4,0,11,8,0,2,1,3,0.38,0.3939,0.94,0.2239,190
5956,2011/9/10,3,0,9,16,0,6,0,1,0.74,0.6818,0.55,0.194,431
8057,2011/12/7,4,0,12,8,0,3,1,3,0.44,0.4394,1,0,86
4812,2011/7/24,3,0,7,9,0,0,0,1,0.82,0.7879,0.56,0.3881,154
3882,2011/6/15,2,0,6,15,0,3,1,1,0.76,0.6667,0.27,0,164
3193,2011/5/17,2,0,5,22,0,2,1,2,0.54,0.5152,0.88,0.2836,98
1435,2011/3/5,1,0,3,1,0,6,0,2,0.3,0.3182,0.81,0.1045,25
8199,2011/12/13,4,0,12,6,0,2,1,1,0.2,0.2576,0.8,0,92
5081,2011/8/4,3,0,8,14,0,4,1,1,0.8,0.7576,0.55,0.1642,167
7179,2011/10/31,4,0,10,17,0,1,1,1,0.42,0.4242,0.54,0.1343,486
5369,2011/8/16,3,0,8,14,0,2,1,1,0.76,0.6818,0.45,0.4179,182
6157,2011/9/19,3,0,9,2,0,1,1,2,0.52,0.5,0.72,0.1343,13
1736,2011/3/17,1,0,3,23,0,4,1,1,0.42,0.4242,0.62,0.2836,50
2362,2011/4/13,2,0,4,7,0,3,1,3,0.36,0.3485,1,0.2239,70
7922,2011/12/1,4,0,12,17,0,4,1,1,0.36,0.3485,0.46,0.1343,418
5961,2011/9/10,3,0,9,21,0,6,0,1,0.64,0.5909,0.78,0.0896,230
1693,2011/3/16,1,0,3,4,0,3,1,2,0.3,0.303,0.93,0.1642,1
4708,2011/7/20,3,0,7,1,0,3,1,1,0.7,0.6667,0.84,0,11
1272,2011/2/26,1,0,2,3,0,6,0,1,0.22,0.2273,0.55,0.1343,8
7482,2011/11/13,4,0,11,8,0,0,0,1,0.34,0.3485,0.66,0.0896,79
2078,2011/4/1,2,0,4,10,0,5,1,1,0.32,0.303,0.66,0.2836,75
943,2011/2/11,1,0,2,21,0,5,1,1,0.2,0.2121,0.59,0.1343,47
3138,2011/5/15,2,0,5,15,0,0,0,1,0.66,0.6212,0.69,0.2537,459
154,2011/1/7,1,0,1,16,0,5,1,2,0.2,0.2121,0.37,0.1642,87
1012,2011/2/14,1,0,2,19,0,1,1,1,0.38,0.3939,0.43,0.4925,98
3799,2011/6/12,2,0,6,4,0,0,0,1,0.62,0.5606,0.88,0.1642,14
247,2011/1/11,1,0,1,15,0,2,1,2,0.16,0.197,0.8,0.0896,47
483,2011/1/22,1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,7
5311,2011/8/14,3,0,8,4,0,0,0,3,0.64,0.5606,0.94,0.194,3
6482,2011/10/2,4,0,10,15,0,0,0,3,0.36,0.3333,0.81,0.2537,173
2046,2011/3/31,2,0,3,2,0,4,1,3,0.24,0.2273,0.93,0.194,5
2986,2011/5/9,2,0,5,7,0,1,1,1,0.48,0.4697,0.63,0.2537,237
4496,2011/7/11,3,0,7,5,0,1,1,1,0.66,0.6212,0.74,0.1343,26
7394,2011/11/9,4,0,11,16,0,3,1,1,0.52,0.5,0.48,0.194,281
2064,2011/3/31,2,0,3,20,0,4,1,3,0.28,0.2576,0.93,0.2836,85
4114,2011/6/25,3,0,6,7,0,6,0,1,0.64,0.6212,0.57,0.2836,42
2455,2011/4/17,2,0,4,4,0,0,0,1,0.36,0.3636,0.76,0.1045,7
5775,2011/9/3,3,0,9,1,0,6,0,2,0.64,0.6061,0.69,0.2537,74
5995,2011/9/12,3,0,9,8,0,1,1,1,0.6,0.5758,0.78,0.0896,408
7218,2011/11/2,4,0,11,8,0,3,1,1,0.32,0.3485,0.87,0,472
2783,2011/4/30,2,0,4,20,0,6,0,1,0.44,0.4394,0.62,0.1343,224
7595,2011/11/18,4,0,11,1,0,5,1,1,0.26,0.2273,0.44,0.3284,10
205,2011/1/9,1,0,1,19,0,0,0,1,0.16,0.1364,0.43,0.3284,41
2092,2011/4/2,2,0,4,0,0,6,0,2,0.3,0.3333,0.61,0,32
6675,2011/10/10,4,0,10,16,1,1,0,2,0.7,0.6364,0.45,0.0896,402
81,2011/1/4,1,0,1,12,0,2,1,1,0.22,0.2273,0.51,0.1642,78
2132,2011/4/3,2,0,4,16,0,0,0,2,0.46,0.4545,0.31,0.194,303
3310,2011/5/22,2,0,5,19,0,0,0,1,0.66,0.6212,0.61,0.194,300
2028,2011/3/30,2,0,3,8,0,3,1,2,0.32,0.3182,0.49,0.1642,263
828,2011/2/6,1,0,2,22,0,0,0,1,0.26,0.303,0.6,0,62
1364,2011/3/2,1,0,3,2,0,3,1,1,0.22,0.2273,0.69,0.194,2
5611,2011/8/26,3,0,8,16,0,5,1,1,0.78,0.7424,0.62,0.1045,343
8414,2011/12/22,1,0,12,5,0,4,1,1,0.38,0.3939,0.82,0,16
2403,2011/4/15,2,0,4,0,1,5,0,1,0.44,0.4394,0.67,0,27
4356,2011/7/5,3,0,7,9,0,2,1,1,0.74,0.6818,0.58,0.1343,227
3392,2011/5/26,2,0,5,5,0,4,1,2,0.6,0.5455,0.88,0.0896,27
5936,2011/9/9,3,0,9,20,0,5,1,1,0.64,0.5606,0.94,0.0896,210
543,2011/1/24,1,0,1,18,0,1,1,1,0.14,0.1364,0.59,0.194,153
4004,2011/6/20,2,0,6,17,0,1,1,1,0.7,0.6515,0.54,0,565
5697,2011/8/30,3,0,8,19,0,2,1,1,0.66,0.6212,0.5,0.0896,465
7303,2011/11/5,4,0,11,21,0,6,0,1,0.32,0.3485,0.66,0,118
8099,2011/12/9,4,0,12,2,0,5,1,1,0.24,0.2879,0.7,0,12
2850,2011/5/3,2,0,5,15,0,2,1,2,0.7,0.6515,0.58,0.4478,154
2527,2011/4/20,2,0,4,4,0,3,1,1,0.4,0.4091,1,0.1045,9
2538,2011/4/20,2,0,4,15,0,3,1,2,0.76,0.6667,0.35,0.3582,145
1328,2011/2/28,1,0,2,14,0,1,1,3,0.42,0.4242,1,0.2985,25
3308,2011/5/22,2,0,5,17,0,0,0,1,0.7,0.6515,0.58,0.2537,306
4744,2011/7/21,3,0,7,13,0,4,1,1,0.88,0.8939,0.56,0.2985,102
8252,2011/12/15,4,0,12,11,0,4,1,2,0.4,0.4091,0.62,0.4179,135
3543,2011/6/1,2,0,6,12,0,3,1,1,0.86,0.8333,0.53,0,169
7503,2011/11/14,4,0,11,5,0,1,1,2,0.44,0.4394,0.67,0.2537,19
5526,2011/8/23,3,0,8,3,0,2,1,1,0.56,0.5303,0.52,0.2836,6
7974,2011/12/3,4,0,12,21,0,6,0,2,0.3,0.3182,0.61,0.0896,109
5583,2011/8/25,3,0,8,12,0,4,1,3,0.7,0.6667,0.79,0,41
5033,2011/8/2,3,0,8,14,0,2,1,1,0.9,0.7727,0.25,0.2836,159
1597,2011/3/12,1,0,3,0,0,6,0,1,0.26,0.2727,0.6,0.1343,34
6019,2011/9/13,3,0,9,8,0,2,1,1,0.6,0.5606,0.81,0.1045,425
6494,2011/10/3,4,0,10,3,0,1,1,1,0.36,0.3788,0.81,0,7
6072,2011/9/15,3,0,9,13,0,4,1,2,0.64,0.6061,0.65,0.2836,189
3442,2011/5/28,2,0,5,7,0,6,0,1,0.6,0.5606,0.83,0.2537,50
7747,2011/11/24,4,0,11,9,1,4,0,1,0.34,0.3485,0.61,0,81
1322,2011/2/28,1,0,2,8,0,1,1,2,0.34,0.303,0.93,0.2985,255
8440,2011/12/23,1,0,12,7,0,5,1,1,0.38,0.3939,0.82,0.2239,92
6948,2011/10/22,4,0,10,2,0,6,0,1,0.4,0.4091,0.62,0.2537,31
7920,2011/12/1,4,0,12,15,0,4,1,1,0.4,0.4091,0.4,0.2239,154
3641,2011/6/5,2,0,6,14,0,0,0,1,0.7,0.6515,0.58,0.1642,385
3931,2011/6/17,2,0,6,16,0,5,1,1,0.76,0.6818,0.45,0.1642,355
6570,2011/10/6,4,0,10,7,0,4,1,1,0.42,0.4242,0.62,0.194,302
7082,2011/10/27,4,0,10,16,0,4,1,2,0.56,0.5303,0.73,0.1642,207
4842,2011/7/25,3,0,7,15,0,1,1,1,0.7,0.6667,0.84,0.3881,112
437,2011/1/20,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,6
4415,2011/7/7,3,0,7,20,0,4,1,1,0.76,0.7121,0.58,0.3582,285
4650,2011/7/17,3,0,7,15,0,0,0,1,0.82,0.7424,0.43,0.2985,324
2223,2011/4/7,2,0,4,11,0,4,1,2,0.46,0.4545,0.55,0,122
6290,2011/9/24,4,0,9,15,0,6,0,2,0.66,0.6212,0.74,0.1343,452
2624,2011/4/24,2,0,4,5,0,0,0,1,0.5,0.4848,0.94,0.0896,12
3751,2011/6/10,2,0,6,4,0,5,1,1,0.66,0.6061,0.78,0.1642,4
2602,2011/4/23,2,0,4,7,0,6,0,3,0.34,0.3333,1,0.1642,19
746,2011/2/3,1,0,2,11,0,4,1,1,0.18,0.1364,0.43,0.4478,64
8355,2011/12/19,4,0,12,18,0,1,1,1,0.36,0.3485,0.5,0.194,354
2320,2011/4/11,2,0,4,13,0,1,1,2,0.64,0.6061,0.69,0.4179,139
7915,2011/12/1,4,0,12,10,0,4,1,1,0.32,0.303,0.53,0.2985,93
721,2011/2/2,1,0,2,9,0,3,1,2,0.24,0.2576,0.93,0.0896,123
7891,2011/11/30,4,0,11,10,0,3,1,1,0.34,0.3182,0.66,0.2239,110
6262,2011/9/23,4,0,9,11,0,5,1,3,0.62,0.5152,1,0.1045,21
5658,2011/8/29,3,0,8,4,0,1,1,1,0.56,0.5303,0.68,0.1343,3
4408,2011/7/7,3,0,7,13,0,4,1,1,0.86,0.7879,0.41,0,155
1425,2011/3/4,1,0,3,15,0,5,1,1,0.36,0.3333,0.4,0.2985,106
3718,2011/6/8,2,0,6,19,0,3,1,1,0.82,0.803,0.59,0.1343,384
4143,2011/6/26,3,0,6,12,0,0,0,1,0.74,0.6515,0.4,0.1642,443
6298,2011/9/24,4,0,9,23,0,6,0,2,0.6,0.5455,0.88,0.0896,150
1722,2011/3/17,1,0,3,9,0,4,1,1,0.4,0.4091,0.62,0.2537,185
2415,2011/4/15,2,0,4,12,1,5,0,1,0.52,0.5,0.55,0.2836,200
2828,2011/5/2,2,0,5,17,0,1,1,1,0.66,0.6212,0.65,0.194,537
3911,2011/6/16,2,0,6,20,0,4,1,1,0.62,0.5758,0.83,0.3284,201
4946,2011/7/29,3,0,7,23,0,5,1,1,0.78,0.7121,0.52,0.1045,116
7166,2011/10/31,4,0,10,4,0,1,1,1,0.24,0.2879,0.87,0,6
3161,2011/5/16,2,0,5,14,0,1,1,1,0.68,0.6364,0.51,0,193
6830,2011/10/17,4,0,10,3,0,1,1,1,0.56,0.5303,0.49,0.194,2
2987,2011/5/9,2,0,5,8,0,1,1,1,0.52,0.5,0.55,0.2239,374
3592,2011/6/3,2,0,6,13,0,5,1,1,0.68,0.6212,0.26,0.2537,248
171,2011/1/8,1,0,1,9,0,6,0,3,0.16,0.1818,0.93,0.1045,20
7289,2011/11/5,4,0,11,7,0,6,0,1,0.26,0.2424,0.6,0.2836,34
8577,2011/12/29,1,0,12,3,0,4,1,1,0.2,0.197,0.55,0.194,2
2419,2011/4/15,2,0,4,16,1,5,0,1,0.52,0.5,0.55,0.4925,243
2371,2011/4/13,2,0,4,16,0,3,1,1,0.46,0.4545,0.67,0.2836,142
5933,2011/9/9,3,0,9,17,0,5,1,1,0.7,0.6667,0.79,0.2537,505
2272,2011/4/9,2,0,4,12,0,6,0,2,0.36,0.3485,0.81,0.1343,202
4767,2011/7/22,3,0,7,12,0,5,1,1,0.94,0.9545,0.48,0.1642,115
6954,2011/10/22,4,0,10,8,0,6,0,1,0.4,0.4091,0.71,0,114
4657,2011/7/17,3,0,7,22,0,0,0,1,0.72,0.6818,0.66,0.2239,181
1925,2011/3/25,2,0,3,23,0,5,1,2,0.26,0.2424,0.38,0.2836,39
5253,2011/8/11,3,0,8,18,0,4,1,1,0.78,0.6818,0.29,0.0896,571
2365,2011/4/13,2,0,4,10,0,3,1,2,0.4,0.4091,0.87,0.194,46
8025,2011/12/6,4,0,12,0,0,2,1,2,0.5,0.4848,0.77,0.2985,28
1230,2011/2/24,1,0,2,8,0,4,1,1,0.24,0.2273,0.7,0.2239,252
3432,2011/5/27,2,0,5,21,0,5,1,1,0.6,0.5606,0.83,0.1045,151
3268,2011/5/21,2,0,5,1,0,6,0,1,0.52,0.5,0.72,0,72
5903,2011/9/8,3,0,9,11,0,4,1,2,0.64,0.5606,0.94,0.2239,98
3905,2011/6/16,2,0,6,14,0,4,1,2,0.72,0.6667,0.54,0.3284,153
3257,2011/5/20,2,0,5,14,0,5,1,1,0.62,0.6212,0.53,0.2239,197
2115,2011/4/2,2,0,4,23,0,6,0,1,0.32,0.3182,0.61,0.1642,53
7703,2011/11/22,4,0,11,13,0,2,1,3,0.42,0.4242,1,0.0896,26
4681,2011/7/18,3,0,7,22,0,1,1,1,0.76,0.7273,0.66,0.2239,140
2000,2011/3/29,2,0,3,4,0,2,1,1,0.2,0.2121,0.44,0.1642,2
4269,2011/7/1,3,0,7,18,0,5,1,1,0.8,0.6818,0.24,0.2537,422
4428,2011/7/8,3,0,7,9,0,5,1,2,0.76,0.7273,0.7,0.2985,241
5461,2011/8/20,3,0,8,10,0,6,0,1,0.72,0.6818,0.62,0.1045,306
6318,2011/9/25,4,0,9,19,0,0,0,1,0.64,0.5758,0.83,0.1343,329
6516,2011/10/4,4,0,10,1,0,2,1,2,0.4,0.4091,0.87,0.1045,9
3455,2011/5/28,2,0,5,20,0,6,0,1,0.7,0.6515,0.65,0.2239,196
6203,2011/9/21,3,0,9,0,0,3,1,1,0.54,0.5152,1,0,27
7436,2011/11/11,4,0,11,10,1,5,0,1,0.32,0.2727,0.42,0.5522,200
2946,2011/5/7,2,0,5,15,0,6,0,1,0.6,0.6212,0.38,0.2537,378
1576,2011/3/11,1,0,3,2,0,5,1,3,0.34,0.3485,1,0.1045,5
3792,2011/6/11,2,0,6,21,0,6,0,1,0.66,0.6212,0.74,0.2239,220
2586,2011/4/22,2,0,4,15,0,5,1,3,0.34,0.3333,0.87,0.194,75
600,2011/1/28,1,0,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045,4
1516,2011/3/8,1,0,3,12,0,2,1,2,0.36,0.3788,0.23,0,99
8529,2011/12/27,1,0,12,2,0,2,1,1,0.26,0.2727,0.7,0.1343,4
7061,2011/10/26,4,0,10,19,0,3,1,1,0.5,0.4848,0.82,0,331
4464,2011/7/9,3,0,7,21,0,6,0,1,0.74,0.6818,0.58,0.1642,238
2386,2011/4/14,2,0,4,7,0,4,1,1,0.38,0.3939,0.66,0,193
2474,2011/4/17,2,0,4,23,0,0,0,1,0.44,0.4394,0.67,0.1642,56
5487,2011/8/21,3,0,8,12,0,0,0,1,0.82,0.803,0.59,0.2836,374
584,2011/1/26,1,0,1,14,0,3,1,3,0.22,0.197,0.93,0.3582,36
7077,2011/10/27,4,0,10,11,0,4,1,3,0.5,0.4848,0.88,0.1343,52
1927,2011/3/26,2,0,3,1,0,6,0,1,0.26,0.2273,0.38,0.2985,27
6109,2011/9/17,3,0,9,2,0,6,0,1,0.46,0.4545,0.82,0.0896,79
4624,2011/7/16,3,0,7,13,0,6,0,1,0.76,0.6818,0.45,0.2985,497
3368,2011/5/25,2,0,5,5,0,3,1,1,0.56,0.5303,0.88,0.0896,25
2040,2011/3/30,2,0,3,20,0,3,1,3,0.24,0.2121,0.93,0.2985,44
2553,2011/4/21,2,0,4,6,0,4,1,2,0.4,0.4091,0.58,0.5821,75
1866,2011/3/23,2,0,3,12,0,3,1,2,0.34,0.3182,0.87,0.2239,87
2,2011/1/1,1,0,1,1,0,6,0,1,0.22,0.2727,0.8,0,40
52,2011/1/3,1,0,1,6,0,1,1,1,0.14,0.1061,0.5,0.3881,30
2684,2011/4/26,2,0,4,17,0,2,1,1,0.68,0.6364,0.61,0.3582,521
3570,2011/6/2,2,0,6,15,0,4,1,1,0.8,0.6818,0.21,0.3881,188
5413,2011/8/18,3,0,8,10,0,4,1,1,0.74,0.697,0.66,0.2537,129
4257,2011/7/1,3,0,7,6,0,5,1,1,0.62,0.6061,0.61,0.1343,108
8293,2011/12/17,4,0,12,4,0,6,0,1,0.24,0.2424,0.65,0.1642,9
6186,2011/9/20,3,0,9,7,0,2,1,2,0.54,0.5152,0.88,0.1642,329
8390,2011/12/21,1,0,12,5,0,3,1,2,0.38,0.3939,0.82,0.1045,28
842,2011/2/7,1,0,2,12,0,1,1,2,0.32,0.3485,0.62,0,66
359,2011/1/16,1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,79
7894,2011/11/30,4,0,11,13,0,3,1,2,0.38,0.3939,0.43,0.3582,147
4684,2011/7/19,3,0,7,1,0,2,1,2,0.74,0.697,0.66,0.1343,13
7854,2011/11/28,4,0,11,21,0,1,1,2,0.54,0.5152,0.77,0.2239,156
3274,2011/5/21,2,0,5,7,0,6,0,1,0.54,0.5152,0.73,0.1343,43
3830,2011/6/13,2,0,6,11,0,1,1,1,0.66,0.6212,0.41,0.2985,159
402,2011/1/18,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,125
1905,2011/3/25,2,0,3,3,0,5,1,1,0.2,0.2273,0.69,0.1045,2
2056,2011/3/31,2,0,3,12,0,4,1,3,0.28,0.2727,0.93,0.194,90
6883,2011/10/19,4,0,10,9,0,3,1,3,0.52,0.5,0.88,0.4925,202
27,2011/1/2,1,0,1,2,0,0,0,2,0.42,0.4242,1,0.2836,9
2493,2011/4/18,2,0,4,18,0,1,1,1,0.64,0.6212,0.31,0.3582,362
1691,2011/3/16,1,0,3,1,0,3,1,3,0.3,0.2727,1,0.2985,3
6322,2011/9/25,4,0,9,23,0,0,0,2,0.62,0.5455,0.94,0.1045,79
2359,2011/4/13,2,0,4,4,0,3,1,3,0.4,0.4091,0.94,0.3284,3
1245,2011/2/24,1,0,2,23,0,4,1,2,0.32,0.303,0.93,0.2239,50
2263,2011/4/9,2,0,4,3,0,6,0,3,0.3,0.2879,1,0.2537,14
2050,2011/3/31,2,0,3,6,0,4,1,3,0.24,0.2121,0.93,0.2985,36
7724,2011/11/23,4,0,11,10,0,3,1,2,0.52,0.5,0.94,0.194,76
1543,2011/3/9,1,0,3,15,0,3,1,2,0.36,0.3333,0.71,0.2985,79
3398,2011/5/26,2,0,5,11,0,4,1,1,0.74,0.697,0.66,0.2239,160
7669,2011/11/21,4,0,11,3,0,1,1,3,0.44,0.4394,1,0.1343,4
4462,2011/7/9,3,0,7,19,0,6,0,1,0.76,0.697,0.55,0.1642,306
3694,2011/6/7,2,0,6,19,0,2,1,1,0.76,0.6818,0.48,0.2537,424
6485,2011/10/2,4,0,10,18,0,0,0,2,0.36,0.3485,0.81,0.194,174
4296,2011/7/2,3,0,7,21,0,6,0,1,0.74,0.6667,0.48,0.194,232
6442,2011/9/30,4,0,9,23,0,5,1,1,0.52,0.5,0.55,0.3284,132
3925,2011/6/17,2,0,6,10,0,5,1,1,0.7,0.6515,0.58,0.194,170
6428,2011/9/30,4,0,9,9,0,5,1,1,0.56,0.5303,0.73,0.194,237
7873,2011/11/29,4,0,11,16,0,2,1,3,0.4,0.4091,0.87,0.2239,151
4988,2011/7/31,3,0,7,17,0,0,0,1,0.92,0.7727,0.16,0.1642,320
7287,2011/11/5,4,0,11,5,0,6,0,1,0.26,0.2273,0.6,0.3284,2
7422,2011/11/10,4,0,11,20,0,4,1,2,0.36,0.3333,0.62,0.2836,168
1673,2011/3/15,1,0,3,7,0,2,1,1,0.24,0.2424,0.75,0.1642,119
2641,2011/4/24,2,0,4,22,0,0,0,3,0.54,0.5152,1,0.1642,45
4545,2011/7/13,3,0,7,6,0,3,1,1,0.74,0.6818,0.58,0.1642,121
6143,2011/9/18,3,0,9,12,0,0,0,1,0.54,0.5152,0.64,0.1343,364
909,2011/2/10,1,0,2,9,0,4,1,1,0.12,0.1061,0.42,0.3582,122
7928,2011/12/1,4,0,12,23,0,4,1,1,0.26,0.2879,0.7,0.0896,73
1775,2011/3/19,1,0,3,15,0,6,0,1,0.5,0.4848,0.29,0.4179,313
6650,2011/10/9,4,0,10,15,0,0,0,1,0.68,0.6364,0.51,0.1642,407
7807,2011/11/26,4,0,11,21,0,6,0,2,0.38,0.3939,0.82,0,92
